======== n=1000, T=20 ========
-- BW=silverman --
Run 36: MS RMSE = 0.0001, DP RMSE = 16.6034, MS BW = 0.8000, DP BW = 0.8000
Run 37: MS RMSE = 0.0001, DP RMSE = 22.4104, MS BW = 0.8000, DP BW = 0.8000
Run 38: MS RMSE = 0.0012, DP RMSE = 14.6057, MS BW = 0.8000, DP BW = 0.8000
Run 39: MS RMSE = 0.0005, DP RMSE = 11.8745, MS BW = 0.8000, DP BW = 0.8000
Run 40: MS RMSE = 0.0023, DP RMSE = 6.5051, MS BW = 0.8000, DP BW = 0.8000
Run 41: MS RMSE = 0.0002, DP RMSE = 8.4450, MS BW = 0.8000, DP BW = 0.8000
Run 42: MS RMSE = 0.0025, DP RMSE = 14.3851, MS BW = 0.8000, DP BW = 0.8000
Run 43: MS RMSE = 0.0000, DP RMSE = 2.7656, MS BW = 0.8000, DP BW = 0.8000
Run 44: MS RMSE = 0.0002, DP RMSE = 15.3628, MS BW = 0.8000, DP BW = 0.8000
Run 45: MS RMSE = 0.0000, DP RMSE = 8.0756, MS BW = 0.8000, DP BW = 0.8000
Run 46: MS RMSE = 0.0000, DP RMSE = 5.1346, MS BW = 0.8000, DP BW = 0.8000
Run 47: MS RMSE = 0.0014, DP RMSE = 4.6611, MS BW = 0.8000, DP BW = 0.8000
Run 48: MS RMSE = 0.0004, DP RMSE = 11.3086, MS BW = 0.8000, DP BW = 0.8000
Run 49: MS RMSE = 0.0017, DP RMSE = 22.0639, MS BW = 0.8000, DP BW = 0.8000
Run 50: MS RMSE = 0.0002, DP RMSE = 26.9469, MS BW = 0.8000, DP BW = 0.8000

-- BW=0.9 --
Run 01: MS RMSE = 0.0017, DP RMSE = 1.7196, MS BW = 0.9000, DP BW = 0.9000
Run 02: MS RMSE = 0.0002, DP RMSE = 15.6225, MS BW = 0.9000, DP BW = 0.9000
Run 03: MS RMSE = 0.0051, DP RMSE = 7.2231, MS BW = 0.9000, DP BW = 0.9000
Run 04: MS RMSE = 0.0000, DP RMSE = 1.5313, MS BW = 0.9000, DP BW = 0.9000
Run 05: MS RMSE = 0.0004, DP RMSE = 3.5548, MS BW = 0.9000, DP BW = 0.9000
Run 06: MS RMSE = 0.0079, DP RMSE = 11.0132, MS BW = 0.9000, DP BW = 0.9000
Run 07: MS RMSE = 0.0032, DP RMSE = 4.9065, MS BW = 0.9000, DP BW = 0.9000
Run 08: MS RMSE = 0.0000, DP RMSE = 4.7525, MS BW = 0.9000, DP BW = 0.9000
Run 09: MS RMSE = 0.0020, DP RMSE = 7.8117, MS BW = 0.9000, DP BW = 0.9000
Run 10: MS RMSE = 0.0032, DP RMSE = 16.3613, MS BW = 0.9000, DP BW = 0.9000
Run 11: MS RMSE = 0.0005, DP RMSE = 10.8989, MS BW = 0.9000, DP BW = 0.9000
Run 12: MS RMSE = 0.0022, DP RMSE = 3.3374, MS BW = 0.9000, DP BW = 0.9000
Run 13: MS RMSE = 0.0000, DP RMSE = 15.1817, MS BW = 0.9000, DP BW = 0.9000
Run 14: MS RMSE = 0.0003, DP RMSE = 15.7968, MS BW = 0.9000, DP BW = 0.9000
Run 15: MS RMSE = 0.0018, DP RMSE = 11.3310, MS BW = 0.9000, DP BW = 0.9000
Run 16: MS RMSE = 0.0001, DP RMSE = 6.9806, MS BW = 0.9000, DP BW = 0.9000
Run 17: MS RMSE = 0.0047, DP RMSE = 21.9863, MS BW = 0.9000, DP BW = 0.9000
Run 18: MS RMSE = 0.0009, DP RMSE = 10.6646, MS BW = 0.9000, DP BW = 0.9000
Run 19: MS RMSE = 0.0002, DP RMSE = 26.6411, MS BW = 0.9000, DP BW = 0.9000
Run 20: MS RMSE = 0.0007, DP RMSE = 6.1101, MS BW = 0.9000, DP BW = 0.9000
Run 21: MS RMSE = 0.0043, DP RMSE = 11.5733, MS BW = 0.9000, DP BW = 0.9000
Run 22: MS RMSE = 0.0000, DP RMSE = 24.0859, MS BW = 0.9000, DP BW = 0.9000
Run 23: MS RMSE = 0.0001, DP RMSE = 6.6633, MS BW = 0.9000, DP BW = 0.9000
Run 24: MS RMSE = 0.0004, DP RMSE = 4.5106, MS BW = 0.9000, DP BW = 0.9000
Run 25: MS RMSE = 0.0000, DP RMSE = 3.6448, MS BW = 0.9000, DP BW = 0.9000
Run 26: MS RMSE = 0.0009, DP RMSE = 13.7539, MS BW = 0.9000, DP BW = 0.9000
Run 27: MS RMSE = 0.0005, DP RMSE = 6.1854, MS BW = 0.9000, DP BW = 0.9000
Run 28: MS RMSE = 0.0000, DP RMSE = 4.5023, MS BW = 0.9000, DP BW = 0.9000
Run 29: MS RMSE = 0.0001, DP RMSE = 16.6473, MS BW = 0.9000, DP BW = 0.9000
Run 30: MS RMSE = 0.0011, DP RMSE = 5.6315, MS BW = 0.9000, DP BW = 0.9000
Run 31: MS RMSE = 0.0000, DP RMSE = 8.5693, MS BW = 0.9000, DP BW = 0.9000
